"TRANSCRIPT","MANN_WHITNEY","VARIANCE_RATIO","TISSUE"
"ENSMUSG00000039218",2.03583360215483e-42,16.5647033069217,"brain"
"ENSMUSG00000027248",2.72736738836677e-57,8.18783834609824,"brain"
"ENSMUSG00000024661",2.35394158669126e-265,204.674174696989,"brain"
"ENSMUSG00000049775",1.27829553611029e-50,81.6683320036372,"brain"
"ENSMUSG00000074622",0.0094014483581422,51.7760912897573,"brain"
"ENSMUSG00000008348",1.15246797520091e-92,4.42871100812388,"brain"
"ENSMUSG00000032399",1.34739149149372e-24,32.0199968059184,"brain"
"ENSMUSG00000025290",3.45983261564583e-56,21.9935742148356,"brain"
"ENSMUSG00000007892",8.64311106283073e-38,52.7035843774829,"brain"
"ENSMUSG00000037706",1.32657764137071e-65,86.7189296887852,"brain"
"ENSMUSG00000045128",5.63584310975718e-60,33.3792213528973,"brain"
"ENSMUSG00000074129",0,181.774179915707,"brain"
"ENSMUSG00000050708",5.21837168811245e-107,311.434829335283,"brain"
"ENSMUSG00000018381",3.93540997403852e-17,91.5440004751234,"brain"
"ENSMUSG00000030844",3.99209034853961e-30,63.1592941804791,"brain"
"ENSMUSG00000034120",0.000413834570852642,12.4662105466912,"brain"
"ENSMUSG00000027447",9.60966532044069e-48,56.7057274479285,"brain"
"ENSMUSG00000040229",2.08738183104264e-56,7.39366544039516,"brain"
"ENSMUSG00000030342",1.86760629219297e-155,145.975550073048,"brain"
"ENSMUSG00000021242",3.86908297979505e-31,39.2038112658707,"brain"
"ENSMUSG00000062078",6.05536843200831e-35,40.6440571348552,"brain"
"ENSMUSG00000045763",3.16089958134091e-73,669.56617282565,"brain"
"ENSMUSG00000055541",2.02270604218026e-05,18.168436320429,"brain"
"ENSMUSG00000019818",5.85241687105491e-143,14.4162425527489,"brain"
"ENSMUSG00000031447",3.60723960611143e-13,10.4952193627997,"brain"
"ENSMUSG00000056201",0,1076.98233199329,"brain"
"ENSMUSG00000041515",6.38045284929007e-10,108.735939366487,"brain"
"ENSMUSG00000029580",4.22029324883827e-11,21.4386024541063,"brain"
"ENSMUSG00000040459",8.47024744775218e-34,2.03987745532585,"brain"
"ENSMUSG00000018293",2.88254208626345e-90,107.610877871318,"brain"
"ENSMUSG00000048163",1.43755200678033e-15,36.6689155853657,"brain"
"ENSMUSG00000038872",2.76629530885444e-21,18.255135770669,"brain"
"ENSMUSG00000037266",0.00866859951508194,24.4132478341832,"brain"
"ENSMUSG00000016559",5.51737934404018e-07,31.3261999477461,"brain"
"ENSMUSG00000021556",9.51180259375186e-61,13.2508325222003,"brain"
"ENSMUSG00000030744",7.51080725684574e-98,42.120778577826,"brain"
"ENSMUSG00000024397",4.79154532646452e-27,26.152855296643,"brain"
"ENSMUSG00000028843",7.62713943859546e-08,51.6513703439855,"brain"
"ENSMUSG00000036905",1.44884774337831e-72,103.810418119981,"brain"
"ENSMUSG00000049517",0.000545370703574441,13.0123136098859,"brain"
"ENSMUSG00000035202",6.03381497574305e-20,3.13703504827133,"brain"
"ENSMUSG00000069662",1.05938566197032e-07,11.0663954676392,"brain"
"ENSMUSG00000071415",4.96731846428536e-23,19.6141781040849,"brain"
"ENSMUSG00000060036",4.28405875934916e-75,28.0584010259887,"brain"
"ENSMUSG00000008668",8.12763333168273e-41,38.8128764385309,"brain"
"ENSMUSG00000019505",6.51187066189274e-08,62.8442042774924,"brain"
"ENSMUSG00000028581",3.61159691820463e-21,42.2283309956672,"brain"
"ENSMUSG00000067274",2.19498000629776e-106,182.268963436818,"brain"
"ENSMUSG00000040952",2.29310135478508e-07,25.3303686288484,"brain"
"ENSMUSG00000025508",1.09843005057289e-20,23.4788372626012,"brain"
"ENSMUSG00000034707",1.1968070467676e-36,6.97424444457882,"brain"
"ENSMUSG00000030737",6.38808566491769e-58,6.39119672713722,"brain"
"ENSMUSG00000032554",1.84113324892305e-15,10.1456446931205,"brain"
"ENSMUSG00000008682",5.00860174553633e-42,41.3024962151973,"brain"
"ENSMUSG00000029064",1.9584573785165e-08,16.1620636075356,"brain"
"ENSMUSG00000015733",2.41109832301379e-21,6.22773509428716,"brain"
"ENSMUSG00000048120",2.5147553717305e-119,36.8562872847045,"brain"
"ENSMUSG00000036362",7.33883681791234e-84,7.19747085546499,"brain"
"ENSMUSG00000057666",5.75664904403062e-44,111.054867843069,"brain"
"ENSMUSG00000020101",0.00604997715768621,23.1884876379156,"brain"
"ENSMUSG00000034708",0.000355561065982565,17.1731090679986,"brain"
"ENSMUSG00000028081",1.19523949558603e-76,54.1331292229834,"brain"
"ENSMUSG00000001270",2.72966288051796e-07,16.4269568382513,"brain"
"ENSMUSG00000023175",6.42297929015142e-54,264.870512440318,"brain"
"ENSMUSG00000062997",1.2952324037229e-18,37.9442714866199,"brain"
"ENSMUSG00000007613",2.36676408387337e-93,4.39379292396251,"brain"
"ENSMUSG00000023944",3.30352380812857e-19,31.3249132335624,"brain"
"ENSMUSG00000021423",9.4142953137807e-26,50.5951248721204,"brain"
"ENSMUSG00000040188",0.00226819700659374,17.7683939695844,"brain"
"ENSMUSG00000067288",3.0906814595197e-17,2.83645572173812,"brain"
"ENSMUSG00000020368",6.19498556393481e-30,32.111749557667,"brain"
"ENSMUSG00000027422",8.84980662593962e-42,4.82687116428407,"brain"
"ENSMUSG00000032562",2.19240653633634e-08,60.6656748031172,"brain"
"ENSMUSG00000015852",5.23519706542064e-48,18.8470195415253,"brain"
"ENSMUSG00000036353",7.3270587415776e-23,9.13847642745095,"brain"
"ENSMUSG00000054675",4.07192995080265e-15,38.8067788914861,"brain"
"ENSMUSG00000066026",6.30422000029218e-05,8.53707305284836,"brain"
"ENSMUSG00000038235",8.20284500575593e-06,42.1368461900736,"brain"
"ENSMUSG00000036887",1.86464446233214e-297,134.082341462408,"brain"
"ENSMUSG00000034892",4.17998627804344e-230,1.52205300261737,"brain"
"ENSMUSG00000026223",0.000975849679612785,30.7330679265597,"brain"
"ENSMUSG00000021665",0.0130855906770054,16.5637509346531,"brain"
"ENSMUSG00000036438",1.25321107968622e-11,96.6317093773844,"brain"
"ENSMUSG00000005142",1.33672925865306e-28,5.02060213815661,"brain"
"ENSMUSG00000041453",2.82160902827892e-44,45.3529937150191,"brain"
"ENSMUSG00000028413",1.86030789987256e-53,6.79386847843176,"brain"
"ENSMUSG00000024608",4.61217190470246e-24,56.1993631030465,"brain"
"ENSMUSG00000058715",9.11106799767405e-49,51.895931298405,"brain"
"ENSMUSG00000044285",3.89040936819513e-79,147.262716163393,"brain"
"ENSMUSG00000060126",4.11122800082099e-88,187.365537107448,"brain"
"ENSMUSG00000021190",6.6087514974012e-42,46.4627504775502,"brain"
"ENSMUSG00000009927",1.84489477866574e-05,5.65391507693328,"brain"
"ENSMUSG00000015656",1.77569999594523e-46,14.6469814268853,"brain"
"ENSMUSG00000017707",5.73409110600841e-234,2.84641462486874,"brain"
"ENSMUSG00000018008",5.28238557681136e-17,17.2025724479072,"brain"
"ENSMUSG00000036896",3.40367287228602e-110,73.6390219548191,"brain"
"ENSMUSG00000016256",1.81740422512809e-92,68.086697734641,"brain"
"ENSMUSG00000041841",2.32474393549823e-36,3.17616907602477,"brown-adipose-tissue"
"ENSMUSG00000060802",2.98028006561423e-22,51.622218465962,"brown-adipose-tissue"
"ENSMUSG00000060743",4.13664188486465e-23,41.1208263406479,"brown-adipose-tissue"
"ENSMUSG00000062825",1.81238162759975e-13,167.265697681062,"brown-adipose-tissue"
"ENSMUSG00000057863",5.56504663383851e-16,21.444656796201,"brown-adipose-tissue"
"ENSMUSG00000047675",7.31796181260431e-19,107.547637454693,"brown-adipose-tissue"
"ENSMUSG00000037563",1.86974562570977e-23,11.6444412572687,"brown-adipose-tissue"
"ENSMUSG00000057841",7.84457702748638e-12,12.4407703593193,"brown-adipose-tissue"
"ENSMUSG00000022108",4.69350492603735e-06,48.7012333097479,"brown-adipose-tissue"
"ENSMUSG00000073411",1.12743941207025e-28,80.7414803193116,"brown-adipose-tissue"
"ENSMUSG00000022587",3.14766623280692e-39,101.154313457577,"brown-adipose-tissue"
"ENSMUSG00000093674",9.58883966801574e-28,7.7590303872278,"brown-adipose-tissue"
"ENSMUSG00000062328",2.82152826435751e-17,49.3732947895588,"brown-adipose-tissue"
"ENSMUSG00000007815",6.67638799933288e-22,30.1128251599746,"brown-adipose-tissue"
"ENSMUSG00000006333",1.23136684088502e-07,30.4626886533818,"brown-adipose-tissue"
"ENSMUSG00000017404",2.8718262120108e-13,19.0759792545938,"brown-adipose-tissue"
"ENSMUSG00000059070",5.57251100780035e-12,68.0573787240658,"brown-adipose-tissue"
"ENSMUSG00000043716",9.12437409234584e-17,14.901078473794,"brown-adipose-tissue"
"ENSMUSG00000004207",0.000637292290383794,3.1573434200589,"brown-adipose-tissue"
"ENSMUSG00000071076",0.01110198503484,816.92700777836,"brown-adipose-tissue"
"ENSMUSG00000003970",5.30766216234784e-10,10.6937025873236,"brown-adipose-tissue"
"ENSMUSG00000035530",7.24815352082474e-15,288.959880988894,"brown-adipose-tissue"
"ENSMUSG00000046330",1.74216012877136e-28,7.62836060389133,"brown-adipose-tissue"
"ENSMUSG00000022285",2.84132968177485e-19,104.71270727708,"brown-adipose-tissue"
"ENSMUSG00000003429",7.34944949802694e-10,46.3238053066246,"brown-adipose-tissue"
"ENSMUSG00000001175",1.13667536697716e-06,182.763448369534,"brown-adipose-tissue"
"ENSMUSG00000000740",3.98060804651316e-05,68.6588352514591,"brown-adipose-tissue"
"ENSMUSG00000090733",8.54012906008476e-36,6.05046000280933,"brown-adipose-tissue"
"ENSMUSG00000020719",1.07765453376575e-26,22.5443859105268,"brown-adipose-tissue"
"ENSMUSG00000024661",0.0082021745064508,31.9517040934431,"brown-adipose-tissue"
"ENSMUSG00000049775",1.31166100182768e-15,59.036203067227,"brown-adipose-tissue"
"ENSMUSG00000008348",5.42589061084952e-57,43.241767174857,"brown-adipose-tissue"
"ENSMUSG00000032399",2.98279600308167e-06,32.7052134240227,"brown-adipose-tissue"
"ENSMUSG00000025290",9.69887663184914e-21,16.8835301353844,"brown-adipose-tissue"
"ENSMUSG00000055148",1.10880301236765e-05,1488.74464201818,"brown-adipose-tissue"
"ENSMUSG00000007892",1.42208849946019e-13,17.5175020862405,"brown-adipose-tissue"
"ENSMUSG00000045128",5.70521107771424e-17,20.6649203073177,"brown-adipose-tissue"
"ENSMUSG00000074129",0.00646935474611627,103.00875772954,"brown-adipose-tissue"
"ENSMUSG00000050708",0.0107330038837714,120.427181321843,"brown-adipose-tissue"
"ENSMUSG00000028234",9.38338556578984e-06,27.938020306668,"brown-adipose-tissue"
"ENSMUSG00000020460",7.56018243099786e-14,19.9119064443599,"brown-adipose-tissue"
"ENSMUSG00000027447",0.00350190227616085,13.5177983099633,"brown-adipose-tissue"
"ENSMUSG00000021250",0.000941820024966203,170.050611126023,"brown-adipose-tissue"
"ENSMUSG00000029580",3.42652289681673e-39,36.4081297807599,"brown-adipose-tissue"
"ENSMUSG00000024190",4.48479473596151e-12,119.245173270453,"brown-adipose-tissue"
"ENSMUSG00000018293",2.37679724620803e-06,27.5422484597579,"brown-adipose-tissue"
"ENSMUSG00000071866",9.17144040963895e-11,52.6924512278814,"brown-adipose-tissue"
"ENSMUSG00000047215",9.71634539447415e-16,49.373390998454,"brown-adipose-tissue"
"ENSMUSG00000016559",3.56179109555179e-14,74.8776565709707,"brown-adipose-tissue"
"ENSMUSG00000036478",7.81320000792054e-31,2.45269225302624,"brown-adipose-tissue"
"ENSMUSG00000030744",0.000881511881424597,30.889631569616,"brown-adipose-tissue"
"ENSMUSG00000049517",4.37006538773518e-25,4.10525402334277,"brown-adipose-tissue"
"ENSMUSG00000071415",2.93594524901953e-16,34.7904177258499,"brown-adipose-tissue"
"ENSMUSG00000060036",9.63831831016368e-06,24.2307791648904,"brown-adipose-tissue"
"ENSMUSG00000012848",8.26793965989319e-08,34.5283469037513,"brown-adipose-tissue"
"ENSMUSG00000008668",3.40666556580906e-10,23.1534571896912,"brown-adipose-tissue"
"ENSMUSG00000019505",1.25420004018438e-12,126.282951024142,"brown-adipose-tissue"
"ENSMUSG00000090841",7.40292117554156e-17,52.213626533775,"brown-adipose-tissue"
"ENSMUSG00000061477",5.08998745500888e-07,42.6847828256823,"brown-adipose-tissue"
"ENSMUSG00000067274",0.000509580779319633,67.5101057227942,"brown-adipose-tissue"
"ENSMUSG00000090137",2.70867325328176e-34,5.90343852610855,"brown-adipose-tissue"
"ENSMUSG00000040952",6.50602566705437e-20,15.2708920357961,"brown-adipose-tissue"
"ENSMUSG00000025508",1.57232525314055e-11,9.82974314251876,"brown-adipose-tissue"
"ENSMUSG00000023034",0.000990726943070577,3.70399512154373,"brown-adipose-tissue"
"ENSMUSG00000038274",4.92333389113475e-39,7.01571474595768,"brown-adipose-tissue"
"ENSMUSG00000008682",3.11610442246043e-10,8.19071426531512,"brown-adipose-tissue"
"ENSMUSG00000032518",1.36703131875866e-06,35.2106262271562,"brown-adipose-tissue"
"ENSMUSG00000057666",1.484860836893e-06,86.8651317822473,"brown-adipose-tissue"
"ENSMUSG00000053560",1.31698365475955e-07,805.922558445068,"brown-adipose-tissue"
"ENSMUSG00000020423",8.741952209187e-16,59.2450558461561,"brown-adipose-tissue"
"ENSMUSG00000028081",1.61102396425086e-06,12.0704211154554,"brown-adipose-tissue"
"ENSMUSG00000052837",3.60289403893802e-23,158.751406720839,"brown-adipose-tissue"
"ENSMUSG00000023944",9.28054260452139e-10,52.2690784571669,"brown-adipose-tissue"
"ENSMUSG00000067288",7.74854098809715e-45,1.49542309568702,"brown-adipose-tissue"
"ENSMUSG00000032562",3.66548536362698e-17,146.462735464256,"brown-adipose-tissue"
"ENSMUSG00000034892",2.28079780694899e-71,2.87237609939556,"brown-adipose-tissue"
"ENSMUSG00000036438",0.000174146694856146,134.487248989091,"brown-adipose-tissue"
"ENSMUSG00000041453",1.22888896166857e-14,40.4686125167858,"brown-adipose-tissue"
"ENSMUSG00000024608",1.7687476549901e-17,16.6297189403294,"brown-adipose-tissue"
"ENSMUSG00000044285",2.87811063149271e-10,299.236116207002,"brown-adipose-tissue"
"ENSMUSG00000060126",2.64470590987272e-06,75.4005079621941,"brown-adipose-tissue"
"ENSMUSG00000009927",1.94663607872532e-38,1.65880192252903,"brown-adipose-tissue"
"ENSMUSG00000015656",1.94510401393067e-26,41.8038890958013,"brown-adipose-tissue"
"ENSMUSG00000092341",1.92634920084225e-20,421.102472307594,"brown-adipose-tissue"
"ENSMUSG00000032231",5.78459188240503e-12,29.6590079388077,"diaphragm"
"ENSMUSG00000030057",1.20235079627299e-33,9.3690246853335,"diaphragm"
"ENSMUSG00000090862",1.82454874987626e-21,128.587858013805,"diaphragm"
"ENSMUSG00000026864",1.17635392491539e-37,11.1409827397743,"diaphragm"
"ENSMUSG00000060802",5.81177277039801e-10,51.4668839966297,"diaphragm"
"ENSMUSG00000060743",0.0367390259741183,18.8766369517389,"diaphragm"
"ENSMUSG00000062825",1.06002226807196e-24,15.9236417189527,"diaphragm"
"ENSMUSG00000057863",6.63396291755087e-20,72.6345583850537,"diaphragm"
"ENSMUSG00000026728",4.7778831508877e-16,18.4070390270802,"diaphragm"
"ENSMUSG00000044533",6.4092696456687e-05,14.4331672848627,"diaphragm"
"ENSMUSG00000047675",2.8722524351409e-16,134.928406355297,"diaphragm"
"ENSMUSG00000071637",9.23451695012452e-10,156.635252505051,"diaphragm"
"ENSMUSG00000057841",2.46565057798566e-11,13.179663330227,"diaphragm"
"ENSMUSG00000022108",1.20087654543852e-05,24.6902596127565,"diaphragm"
"ENSMUSG00000061787",1.76777215717753e-07,16.5410379284393,"diaphragm"
"ENSMUSG00000025351",1.282825105546e-13,153.529390233838,"diaphragm"
"ENSMUSG00000061983",4.77107697267617e-10,33.7645408531518,"diaphragm"
"ENSMUSG00000073411",1.48297612808135e-06,18.7823208165675,"diaphragm"
"ENSMUSG00000029614",5.4776154017439e-06,19.2076286578522,"diaphragm"
"ENSMUSG00000016319",7.5366264411929e-09,26.3193326839612,"diaphragm"
"ENSMUSG00000022961",3.51932452664955e-05,17.2733724812874,"diaphragm"
"ENSMUSG00000017009",0.000690539701965772,2.93397279291822,"diaphragm"
"ENSMUSG00000007872",7.41562635194824e-12,50.4805844211565,"diaphragm"
"ENSMUSG00000093674",7.8151900524341e-14,59.4223135529473,"diaphragm"
"ENSMUSG00000062328",3.1890989461183e-15,48.7485919227287,"diaphragm"
"ENSMUSG00000006333",5.50331931913928e-08,16.1620820219389,"diaphragm"
"ENSMUSG00000017404",0.000649893984716819,16.8653175907093,"diaphragm"
"ENSMUSG00000059070",6.93262546651588e-28,88.535260509594,"diaphragm"
"ENSMUSG00000073702",7.52497626402732e-22,65.3159022321893,"diaphragm"
"ENSMUSG00000098274",8.63373856813817e-16,34.7316337708504,"diaphragm"
"ENSMUSG00000026234",0.000587852659355471,246.679761720985,"diaphragm"
"ENSMUSG00000043716",0.0297261362939288,10.2958277803649,"diaphragm"
"ENSMUSG00000071076",0.000736860333625286,480.026094353808,"diaphragm"
"ENSMUSG00000003970",0.000357019022328912,51.3891375104961,"diaphragm"
"ENSMUSG00000020585",5.68353514636863e-08,60.5022379212545,"diaphragm"
"ENSMUSG00000046330",4.81433793793464e-05,10.5221501102971,"diaphragm"
"ENSMUSG00000022285",3.42086777764388e-40,1.89793334528596,"diaphragm"
"ENSMUSG00000003429",1.1859027938647e-16,59.0016613323942,"diaphragm"
"ENSMUSG00000025794",4.93146536737022e-17,40.677103840858,"diaphragm"
"ENSMUSG00000035242",3.93646333522755e-08,180.617615019899,"diaphragm"
"ENSMUSG00000057113",1.21041325012814e-05,20.9529674988905,"diaphragm"
"ENSMUSG00000001175",2.10751628133068e-15,294.241523213668,"diaphragm"
"ENSMUSG00000025492",2.59105451533338e-30,350.911310855682,"diaphragm"
"ENSMUSG00000022500",1.84807306059358e-06,15.6463610050664,"diaphragm"
"ENSMUSG00000068396",5.66651065759494e-05,17.4704246272501,"diaphragm"
"ENSMUSG00000000740",2.45985607473381e-40,237.674481895967,"diaphragm"
"ENSMUSG00000021025",7.4348334695668e-20,446.97829187685,"diaphragm"
"ENSMUSG00000090733",1.40058890225558e-17,18.4547427861673,"diaphragm"
"ENSMUSG00000020719",2.58115871502913e-23,6.07337419348666,"diaphragm"
"ENSMUSG00000058546",3.43941239555666e-06,27.475421613375,"diaphragm"
"ENSMUSG00000024661",8.41968503060666e-25,273.088469247318,"diaphragm"
"ENSMUSG00000018476",0.0397488915241628,9.29805382354632,"diaphragm"
"ENSMUSG00000049775",4.03216143054128e-30,199.621553438358,"diaphragm"
"ENSMUSG00000008348",1.27653274149492e-51,1.73533971312629,"diaphragm"
"ENSMUSG00000032399",3.88609400462545e-08,5.2691697122146,"diaphragm"
"ENSMUSG00000025290",5.15772503671253e-20,22.4709902572918,"diaphragm"
"ENSMUSG00000007892",2.97103723147897e-19,40.0676311678088,"diaphragm"
"ENSMUSG00000037706",1.34657729035003e-21,14.1336686410534,"diaphragm"
"ENSMUSG00000045128",3.30887642930309e-15,23.5715341443325,"diaphragm"
"ENSMUSG00000030432",8.06308772425753e-17,44.0696786614137,"diaphragm"
"ENSMUSG00000074129",9.15839577927629e-64,254.02121130375,"diaphragm"
"ENSMUSG00000050708",3.56425261952993e-32,332.674894353414,"diaphragm"
"ENSMUSG00000024048",2.50126796765222e-08,34.3464962104341,"diaphragm"
"ENSMUSG00000028234",7.82466532284821e-32,43.2149258049524,"diaphragm"
"ENSMUSG00000027620",0.0210760112395655,68.0510350291089,"diaphragm"
"ENSMUSG00000004980",4.22968763827121e-19,13.5715344860095,"diaphragm"
"ENSMUSG00000020460",5.72831381088655e-19,64.3636484490953,"diaphragm"
"ENSMUSG00000027447",0.000177905712510295,781.255382520499,"diaphragm"
"ENSMUSG00000031765",6.60480727934732e-28,141.035446213362,"diaphragm"
"ENSMUSG00000079641",0.0293069039269409,3.21032782188983,"diaphragm"
"ENSMUSG00000028639",1.89836868864746e-05,126.62070094571,"diaphragm"
"ENSMUSG00000056201",1.70082288662009e-14,263.375591041486,"diaphragm"
"ENSMUSG00000029580",8.02863773418094e-07,95.2903601350717,"diaphragm"
"ENSMUSG00000027523",5.66903367523828e-06,17.9186648564114,"diaphragm"
"ENSMUSG00000018293",2.12734672243586e-08,36.8096868103636,"diaphragm"
"ENSMUSG00000058558",0.00623602306771022,8.55959666146894,"diaphragm"
"ENSMUSG00000047215",1.28601860105553e-10,40.0550494426883,"diaphragm"
"ENSMUSG00000063316",0.00581389412100471,71.455413732768,"diaphragm"
"ENSMUSG00000036478",3.01426583328942e-49,1.29790804362182,"diaphragm"
"ENSMUSG00000028063",1.72733949626477e-15,24.4428403247273,"diaphragm"
"ENSMUSG00000015837",3.39519276039797e-47,5.63593634269602,"diaphragm"
"ENSMUSG00000059796",3.60455585629564e-17,9.32520508586578,"diaphragm"
"ENSMUSG00000030744",1.1187752405691e-10,21.3491866278555,"diaphragm"
"ENSMUSG00000034994",5.12557875672045e-18,14.7931891547891,"diaphragm"
"ENSMUSG00000046364",1.86763078201801e-05,17.0007060991384,"diaphragm"
"ENSMUSG00000071415",1.88350161013381e-09,28.0292057112376,"diaphragm"
"ENSMUSG00000060036",0.0139998932299475,11.0854912497904,"diaphragm"
"ENSMUSG00000012848",9.95871278864785e-15,84.2435296912062,"diaphragm"
"ENSMUSG00000063457",1.13467079517545e-11,54.2882121939747,"diaphragm"
"ENSMUSG00000008668",1.05360638238374e-12,47.1651955065098,"diaphragm"
"ENSMUSG00000035885",5.21217493688489e-06,149.669582764292,"diaphragm"
"ENSMUSG00000090841",4.87976920562774e-12,174.128743014899,"diaphragm"
"ENSMUSG00000061477",5.83634116964173e-21,24.5919585077094,"diaphragm"
"ENSMUSG00000021270",9.2789189684085e-23,409.333390891951,"diaphragm"
"ENSMUSG00000067274",7.82020979838709e-08,91.9666754406133,"diaphragm"
"ENSMUSG00000090137",0.00324362075131712,22.4892816198057,"diaphragm"
"ENSMUSG00000040952",4.47822321195979e-10,48.4940261205892,"diaphragm"
"ENSMUSG00000025508",1.78767127615365e-27,66.3009974840679,"diaphragm"
"ENSMUSG00000030695",0.0027641730520124,49.2570657124976,"diaphragm"
"ENSMUSG00000061315",0.000240504791149428,105.813073437781,"diaphragm"
"ENSMUSG00000038274",0.00106537265966238,73.5058997434225,"diaphragm"
"ENSMUSG00000008682",7.17036744495705e-07,16.5281012407362,"diaphragm"
"ENSMUSG00000059291",1.22890907118028e-08,37.5884095628753,"diaphragm"
"ENSMUSG00000029064",2.17771866577122e-13,5.64032006794328,"diaphragm"
"ENSMUSG00000058135",5.08002446826041e-15,252.952312182228,"diaphragm"
"ENSMUSG00000032518",2.09713904594593e-14,74.2939763018779,"diaphragm"
"ENSMUSG00000026879",8.68733989673171e-27,1.24002841952955,"diaphragm"
"ENSMUSG00000057666",0.0072482658340906,51.4113522432327,"diaphragm"
"ENSMUSG00000020423",4.56980883128974e-09,9.50052593704996,"diaphragm"
"ENSMUSG00000028081",0.0105502957397949,9.76051621293815,"diaphragm"
"ENSMUSG00000069833",9.77428820409164e-23,4.77489404921839,"diaphragm"
"ENSMUSG00000062997",3.64605821490862e-31,86.9495906825934,"diaphragm"
"ENSMUSG00000052837",2.71262829848888e-14,2.56750774617647,"diaphragm"
"ENSMUSG00000052146",5.99692351132854e-36,75.2833004877,"diaphragm"
"ENSMUSG00000039001",0.0362823859326268,6.85088279021188,"diaphragm"
"ENSMUSG00000038900",0.0107715628855769,45.8557858041725,"diaphragm"
"ENSMUSG00000060591",9.26299390047787e-21,242.110299979677,"diaphragm"
"ENSMUSG00000023944",0.000246517933461079,153.935497533198,"diaphragm"
"ENSMUSG00000079523",2.68240714209465e-61,777.431307557295,"diaphragm"
"ENSMUSG00000028691",0.000286678260551992,20.2561241503454,"diaphragm"
"ENSMUSG00000032562",0.0201805223628668,97.3535228130484,"diaphragm"
"ENSMUSG00000031818",1.56655618757224e-11,93.9208799407409,"diaphragm"
"ENSMUSG00000006360",1.1728372608861e-07,145.981201374247,"diaphragm"
"ENSMUSG00000034892",7.94707158021079e-06,2.31745077809355,"diaphragm"
"ENSMUSG00000008683",1.70254184136449e-09,22.9388372039014,"diaphragm"
"ENSMUSG00000079435",0.0070137002268838,11.44529375178,"diaphragm"
"ENSMUSG00000036438",2.79599406512216e-08,98.0361736124659,"diaphragm"
"ENSMUSG00000026238",1.75070635193046e-19,120.555707877639,"diaphragm"
"ENSMUSG00000021127",4.57440052751149e-05,162.728106389917,"diaphragm"
"ENSMUSG00000041453",5.74625291824868e-20,65.6360859830526,"diaphragm"
"ENSMUSG00000024608",1.69211853723726e-12,46.1157864304601,"diaphragm"
"ENSMUSG00000027940",2.8436244374156e-15,7.9220041066348,"diaphragm"
"ENSMUSG00000044285",1.86792954655257e-05,167.422625140009,"diaphragm"
"ENSMUSG00000060126",8.51640400168031e-28,178.564618482342,"diaphragm"
"ENSMUSG00000026547",6.05928585961352e-05,33.760651016369,"diaphragm"
"ENSMUSG00000025393",6.11232458773082e-24,8.05004957238569,"diaphragm"
"ENSMUSG00000009927",1.54027928948199e-07,5.17096716476582,"diaphragm"
"ENSMUSG00000015656",3.80880994691869e-36,1.60681455904115,"diaphragm"
"ENSMUSG00000092341",1.05053420302774e-08,206.540213494342,"diaphragm"
"ENSMUSG00000032231",1.63220546507547e-20,4.28154570951254,"gonadal-fat-pad"
"ENSMUSG00000030057",0.0389397096022404,7.4309985451653,"gonadal-fat-pad"
"ENSMUSG00000090862",0.00244756676210961,2.38657816058651,"gonadal-fat-pad"
"ENSMUSG00000041841",4.2126434348676e-100,3.13144176606935,"gonadal-fat-pad"
"ENSMUSG00000076432",0.000373914560457657,3.40301183695548,"gonadal-fat-pad"
"ENSMUSG00000041959",4.95125030102106e-20,2.38705169411081,"gonadal-fat-pad"
"ENSMUSG00000026864",4.44624258182842e-14,1.50284199251634,"gonadal-fat-pad"
"ENSMUSG00000061518",3.45075979791383e-40,1.22350823452942,"gonadal-fat-pad"
"ENSMUSG00000034566",5.5345585872892e-07,2.34657361867719,"gonadal-fat-pad"
"ENSMUSG00000060802",6.9714368298928e-16,6.44646776155758,"gonadal-fat-pad"
"ENSMUSG00000060743",7.22721054475327e-09,6.15007635392155,"gonadal-fat-pad"
"ENSMUSG00000014313",1.65814420358515e-37,1.20570458136099,"gonadal-fat-pad"
"ENSMUSG00000062825",2.2600370623851e-05,2.74333288864414,"gonadal-fat-pad"
"ENSMUSG00000041571",0.000212552353038739,8.59386601759456,"gonadal-fat-pad"
"ENSMUSG00000009013",1.85621336506705e-19,2.14419791757392,"gonadal-fat-pad"
"ENSMUSG00000006519",3.07408860745254e-09,5.06539922669709,"gonadal-fat-pad"
"ENSMUSG00000068523",9.51389199925167e-30,1.9558859165793,"gonadal-fat-pad"
"ENSMUSG00000057863",1.266761533876e-38,1.14165705388495,"gonadal-fat-pad"
"ENSMUSG00000020152",1.20754982466096e-16,1.2858496203923,"gonadal-fat-pad"
"ENSMUSG00000026728",0.0083680240193637,5.93227448011421,"gonadal-fat-pad"
"ENSMUSG00000044533",5.05748289996286e-05,3.08280987823865,"gonadal-fat-pad"
"ENSMUSG00000076236",3.66395051960104e-29,1.850083729693,"gonadal-fat-pad"
"ENSMUSG00000047675",1.53066729001869e-26,2.05465661500765,"gonadal-fat-pad"
"ENSMUSG00000079426",0.000376329463655401,4.1725528446354,"gonadal-fat-pad"
"ENSMUSG00000036751",9.97571501915593e-33,2.40076132330351,"gonadal-fat-pad"
"ENSMUSG00000023004",1.21774722589928e-11,3.42787668561751,"gonadal-fat-pad"
"ENSMUSG00000063882",1.90818752945071e-17,1.48178761251907,"gonadal-fat-pad"
