"TRANSCRIPT","MOCHIS","VARIANCE_RATIO","TISSUE"
"ENSMUSG00000026879",3.03843525129699e-18,2.93407467664898,"bladder-lumen"
"ENSMUSG00000030591",8.3993242806887e-18,1.35549104437269,"bladder-lumen"
"ENSMUSG00000015733",1.19693915480573e-26,3.19015681263004,"bladder-lumen"
"ENSMUSG00000006932",0.00162125951723091,1.70479355766994,"bladder-lumen"
"ENSMUSG00000060073",4.95926041234636e-22,1.24600896035254,"bladder-lumen"
"ENSMUSG00000020358",1.59743366474674e-08,1.11731872815796,"bladder-lumen"
"ENSMUSG00000005417",1.69891043097989e-05,4.40096719460159,"bladder-lumen"
"ENSMUSG00000030082",1.48227009701271e-41,7.54696150363419,"bladder-lumen"
"ENSMUSG00000033880",2.43657956119416e-35,5.68309203105586,"bladder-lumen"
"ENSMUSG00000029131",1.88240653451329e-15,1.38480819605326,"bladder-lumen"
"ENSMUSG00000016252",5.01748955716875e-07,8.63175884126989,"bladder-lumen"
"ENSMUSG00000057666",1.3098797927317e-19,1.00410369926963,"bladder-lumen"
"ENSMUSG00000037573",9.97115072571883e-08,4.80582829789381,"bladder-lumen"
"ENSMUSG00000026342",5.34557880803105e-06,3.22316160412562,"bladder-lumen"
"ENSMUSG00000053560",3.0023624558799e-11,1.03014733688538,"bladder-lumen"
"ENSMUSG00000031167",2.23644289911223e-29,2.41637175942368,"bladder-lumen"
"ENSMUSG00000020857",1.32422758239961e-21,1.26722101774381,"bladder-lumen"
"ENSMUSG00000020423",1.14754535553913e-05,1.86794053591954,"bladder-lumen"
"ENSMUSG00000024659",9.60112638528188e-31,2.59002275508446,"bladder-lumen"
"ENSMUSG00000034708",1.64049832860566e-22,3.51609900836032,"bladder-lumen"
"ENSMUSG00000023067",4.43429647186962e-06,1.05198765696888,"bladder-lumen"
"ENSMUSG00000040435",3.20204896024396e-21,3.68791474298306,"bladder-lumen"
"ENSMUSG00000026131",4.61330937935633e-07,1.03085680128745,"bladder-lumen"
"ENSMUSG00000022404",2.02570802490402e-26,1.77150240200063,"bladder-lumen"
"ENSMUSG00000021996",0.00738347300583989,2.06452077747314,"bladder-lumen"
"ENSMUSG00000072772",1.68919508612144e-11,2.81584944229676,"bladder-lumen"
"ENSMUSG00000032803",0.00133586579156346,1.35443183908685,"bladder-lumen"
"ENSMUSG00000049760",4.44371488856153e-05,4.61096010311055,"bladder-lumen"
"ENSMUSG00000028081",6.10387799145487e-09,1.90041101481051,"bladder-lumen"
"ENSMUSG00000029048",1.87607800736704e-28,1.24437516974423,"bladder-lumen"
"ENSMUSG00000015671",4.54062679837366e-19,1.34789816631293,"bladder-lumen"
"ENSMUSG00000022354",9.35634810160379e-05,2.41059330866183,"bladder-lumen"
"ENSMUSG00000056851",3.33160705653929e-26,3.5864772417265,"bladder-lumen"
"ENSMUSG00000022205",2.60906741122861e-06,1.33490373981536,"bladder-lumen"
"ENSMUSG00000042747",2.16972962745336e-07,1.69466142669771,"bladder-lumen"
"ENSMUSG00000106918",2.12713742826568e-06,2.7653317648816,"bladder-lumen"
"ENSMUSG00000022216",2.13137315624289e-28,1.81963454730899,"bladder-lumen"
"ENSMUSG00000027245",7.49411748772129e-08,2.9754592116229,"bladder-lumen"
"ENSMUSG00000014956",0.00401628751231638,2.93939061815315,"bladder-lumen"
"ENSMUSG00000023175",8.50967240593149e-12,1.82244847947842,"bladder-lumen"
"ENSMUSG00000090247",5.13391084957161e-06,2.01973909504919,"bladder-lumen"
"ENSMUSG00000087679",7.68709379090076e-06,4.31615761124966,"bladder-lumen"
"ENSMUSG00000055681",2.95801773238313e-28,1.54238120693801,"bladder-lumen"
"ENSMUSG00000031770",2.77945920687695e-39,5.644290805942,"bladder-lumen"
"ENSMUSG00000019804",3.02722280885929e-27,1.12109363667493,"bladder-lumen"
"ENSMUSG00000069833",2.97023804209694e-13,2.61331016584427,"bladder-lumen"
"ENSMUSG00000015575",4.10957080243646e-12,2.94681938011865,"bladder-lumen"
"ENSMUSG00000116933",2.27009403757252e-09,1.80038097116958,"bladder-lumen"
"ENSMUSG00000024949",2.27673441260744e-21,3.67530223117258,"bladder-lumen"
"ENSMUSG00000020018",2.90781959267041e-10,1.02876417424281,"bladder-lumen"
"ENSMUSG00000027479",1.49350204762413e-27,3.63032997070169,"bladder-lumen"
"ENSMUSG00000062997",0.00407185545055663,4.10827230881439,"bladder-lumen"
"ENSMUSG00000028478",1.16581719940696e-09,2.52222486764936,"bladder-lumen"
"ENSMUSG00000044147",1.30713008481064e-05,1.39247042635002,"bladder-lumen"
"ENSMUSG00000032328",1.20600822214053e-17,3.90231083195217,"bladder-lumen"
"ENSMUSG00000052837",6.37737725431792e-24,2.85952763941269,"bladder-lumen"
"ENSMUSG00000019210",6.06766310104097e-16,1.09242068289782,"bladder-lumen"
"ENSMUSG00000004610",1.47045793675488e-06,2.05546620575926,"bladder-lumen"
"ENSMUSG00000056737",2.91062610985344e-18,1.0907104282179,"bladder-lumen"
"ENSMUSG00000052146",0.00221855812899764,3.93087393717007,"bladder-lumen"
"ENSMUSG00000003072",1.16886817450312e-18,1.67360423322565,"bladder-lumen"
"ENSMUSG00000025283",3.62069163405381e-09,1.18665236782773,"bladder-lumen"
"ENSMUSG00000007891",1.90132742869431e-20,1.17947896297894,"bladder-lumen"
"ENSMUSG00000039001",8.18840616910025e-37,11.823305390441,"bladder-lumen"
"ENSMUSG00000040006",5.78972488028105e-32,2.42375612554635,"bladder-lumen"
"ENSMUSG00000060591",1.0593329767286e-17,1.53097808221151,"bladder-lumen"
"ENSMUSG00000091896",6.51659397804344e-12,5.68882829538849,"bladder-lumen"
"ENSMUSG00000037072",6.18628240566558e-39,2.26694420091543,"bladder-lumen"
"ENSMUSG00000026021",2.37763581677007e-27,1.76463374927497,"bladder-lumen"
"ENSMUSG00000031007",3.57221362998542e-33,5.30605149978613,"bladder-lumen"
"ENSMUSG00000022010",6.06041521601956e-18,1.76786834132908,"bladder-lumen"
"ENSMUSG00000031701",2.32064341609314e-08,1.64477395112688,"bladder-lumen"
"ENSMUSG00000023944",5.00553261861054e-31,2.21926060861262,"bladder-lumen"
"ENSMUSG00000031029",7.06574096142265e-09,1.37153320554905,"bladder-lumen"
"ENSMUSG00000024835",3.00251124789033e-16,1.03506960414969,"bladder-lumen"
"ENSMUSG00000039221",2.43021043014421e-06,3.44711305139475,"bladder-lumen"
"ENSMUSG00000026970",1.05254330416536e-34,2.28323407443588,"bladder-lumen"
"ENSMUSG00000028530",7.66546362928443e-25,4.48940211588196,"bladder-lumen"
"ENSMUSG00000024583",9.56197379754445e-18,1.39420517314639,"bladder-lumen"
"ENSMUSG00000031950",1.20692152253623e-21,1.40829021692718,"bladder-lumen"
"ENSMUSG00000022234",1.975671333301e-23,1.22805089593043,"bladder-lumen"
"ENSMUSG00000024914",6.52952006839713e-25,1.78802807610283,"bladder-lumen"
"ENSMUSG00000037815",2.45176530947577e-18,2.25962076582732,"bladder-lumen"
"ENSMUSG00000042354",2.57084631968265e-16,2.10030785806618,"bladder-lumen"
"ENSMUSG00000030663",1.2978925770449e-20,1.62398412930582,"bladder-lumen"
"ENSMUSG00000042079",2.22184311029221e-11,3.65488840274514,"bladder-lumen"
"ENSMUSG00000036880",1.47249589935465e-13,1.46538701578572,"bladder-lumen"
"ENSMUSG00000012405",1.3122239837424e-14,2.45672114052508,"bladder-lumen"
"ENSMUSG00000021024",5.34957235729502e-16,1.08269115483632,"bladder-lumen"
"ENSMUSG00000040462",3.95824501220771e-26,1.52567340266535,"bladder-lumen"
"ENSMUSG00000022336",7.03099233931442e-22,1.69963121065864,"bladder-lumen"
"ENSMUSG00000023913",6.28407309000242e-11,1.97451736458276,"bladder-lumen"
"ENSMUSG00000000563",2.44392074970434e-22,1.13182660731868,"bladder-lumen"
"ENSMUSG00000024197",1.25594236975181e-25,1.48719758557991,"bladder-lumen"
"ENSMUSG00000006024",2.27464851476926e-16,1.20114234866822,"bladder-lumen"
"ENSMUSG00000079523",6.36924762005703e-14,8.53731034091188,"bladder-lumen"
"ENSMUSG00000058672",3.53512209718295e-18,2.85908333905536,"bladder-lumen"
"ENSMUSG00000067847",0.0206679811766562,5.01009150768025,"bladder-lumen"
"ENSMUSG00000067288",5.50592340412101e-96,31.0647069478951,"bladder-lumen"
"ENSMUSG00000015839",1.0142461497434e-05,1.78825028096706,"bladder-lumen"
"ENSMUSG00000027637",7.87292301433719e-07,2.04162451768825,"bladder-lumen"
"ENSMUSG00000024360",2.50362815321469e-18,3.71319684196991,"bladder-lumen"
"ENSMUSG00000020368",2.33477345917317e-19,1.7114092842635,"bladder-lumen"
"ENSMUSG00000024335",2.66160479264111e-30,4.51051029823445,"bladder-lumen"
"ENSMUSG00000018567",6.6513401702265e-26,1.22202502194445,"bladder-lumen"
"ENSMUSG00000020190",1.43646904168826e-09,1.76995636548366,"bladder-lumen"
"ENSMUSG00000034158",6.0232264469048e-16,2.48076792312998,"bladder-lumen"
"ENSMUSG00000024308",1.8769176349534e-23,1.09016820940706,"bladder-lumen"
"ENSMUSG00000008384",5.41762908858203e-13,1.02333865145898,"bladder-lumen"
"ENSMUSG00000063480",7.56870516081018e-28,3.74223464698881,"bladder-lumen"
"ENSMUSG00000028691",1.59057630501895e-23,2.51312152735221,"bladder-lumen"
"ENSMUSG00000020745",0.000945179735351983,1.69109256621274,"bladder-lumen"
"ENSMUSG00000018042",1.99375223223552e-32,1.76317507588437,"bladder-lumen"
"ENSMUSG00000005054",0.00773595821176265,1.08372058203732,"bladder-lumen"
"ENSMUSG00000032562",2.35458223066069e-27,2.7061956295047,"bladder-lumen"
"ENSMUSG00000005610",1.73539286403966e-12,4.03275866666112,"bladder-lumen"
"ENSMUSG00000008892",5.33804910485909e-24,1.11601989795087,"bladder-lumen"
"ENSMUSG00000037236",4.86775339836619e-12,2.7824933755244,"bladder-lumen"
"ENSMUSG00000068039",2.3135798734636e-16,1.71556235582901,"bladder-lumen"
"ENSMUSG00000035011",2.79130772306447e-13,1.17668304272133,"bladder-lumen"
"ENSMUSG00000006373",5.90656559130861e-05,1.78001305711694,"bladder-lumen"
"ENSMUSG00000025204",2.5945135202764e-07,1.39319458651076,"bladder-lumen"
"ENSMUSG00000070493",3.91388384622021e-09,1.42187111612638,"bladder-lumen"
"ENSMUSG00000007739",3.55712982253414e-17,2.47967446705022,"bladder-lumen"
"ENSMUSG00000032575",1.17236574904586e-22,13.1189385863607,"bladder-lumen"
"ENSMUSG00000028494",5.24268135991199e-11,1.59306523602132,"bladder-lumen"
"ENSMUSG00000048076",1.30380155481835e-41,2.46176388392872,"bladder-lumen"
"ENSMUSG00000031818",4.81382658543897e-06,3.60069504667678,"bladder-lumen"
"ENSMUSG00000031532",7.91295497544815e-35,4.00791948505087,"bladder-lumen"
"ENSMUSG00000004040",3.44324883737625e-16,3.82135060679201,"bladder-lumen"
"ENSMUSG00000057530",1.33070121064198e-15,1.75806800157987,"bladder-lumen"
"ENSMUSG00000031708",8.69731814467522e-08,2.01793150835288,"bladder-lumen"
"ENSMUSG00000079111",4.80505918655266e-07,5.93926789815175,"bladder-lumen"
"ENSMUSG00000043091",0.00124807116484592,1.74363729082168,"bladder-lumen"
"ENSMUSG00000007476",2.08982748258964e-09,3.75740937928533,"bladder-lumen"
"ENSMUSG00000066026",0.00119478523112202,6.10434357545596,"bladder-lumen"
"ENSMUSG00000035048",3.04986837278838e-09,7.81304449550611,"bladder-lumen"
"ENSMUSG00000004897",6.63236778635468e-29,1.89795378319523,"bladder-lumen"
"ENSMUSG00000020205",0.024549835839648,2.9490336798092,"bladder-lumen"
"ENSMUSG00000021877",1.88202005592613e-48,4.55310422887008,"bladder-lumen"
"ENSMUSG00000060147",2.11995141095073e-29,1.85704891274949,"bladder-lumen"
"ENSMUSG00000022051",5.62199416880916e-17,1.05427001305087,"bladder-lumen"
"ENSMUSG00000035199",7.9747803925189e-19,2.06177704103631,"bladder-lumen"
"ENSMUSG00000022895",0.00060992063910331,3.22252930898609,"bladder-lumen"
"ENSMUSG00000006360",0.033493278816834,2.34650561387501,"bladder-lumen"
"ENSMUSG00000028967",1.24086483760617e-06,5.01541754721242,"bladder-lumen"
"ENSMUSG00000025026",1.20772315114271e-09,5.80727484284864,"bladder-lumen"
"ENSMUSG00000029642",3.9536701559692e-08,1.2083774874379,"bladder-lumen"
"ENSMUSG00000021546",4.73591910996989e-21,3.24025771580726,"bladder-lumen"
"ENSMUSG00000024096",0.000360542069313484,1.49849102765436,"bladder-lumen"
"ENSMUSG00000050856",7.58175349188655e-26,12.5216205664362,"bladder-lumen"
"ENSMUSG00000040681",7.97011505608105e-10,1.73224095030467,"bladder-lumen"
"ENSMUSG00000079477",2.03072448549163e-40,4.02843081332557,"bladder-lumen"
"ENSMUSG00000037916",3.23744038040221e-13,1.15923146712314,"bladder-lumen"
"ENSMUSG00000021807",3.93035151169403e-09,2.19513018347876,"bladder-lumen"
"ENSMUSG00000025132",9.59406791511914e-41,4.50780843906646,"bladder-lumen"
"ENSMUSG00000034892",2.07194107363004e-120,39.703261176149,"bladder-lumen"
"ENSMUSG00000022858",7.94412821007015e-24,4.20128671259248,"bladder-lumen"
"ENSMUSG00000072235",7.94210620656077e-14,3.1493797684723,"bladder-lumen"
"ENSMUSG00000037058",5.48066130578079e-35,1.67041045012606,"bladder-lumen"
"ENSMUSG00000026223",5.88609203989227e-45,4.91441163604304,"bladder-lumen"
"ENSMUSG00000006057",4.87573884282036e-07,2.51599472140212,"bladder-lumen"
"ENSMUSG00000025981",3.42127364398906e-19,2.4111799457118,"bladder-lumen"
"ENSMUSG00000036835",2.6215156412751e-09,3.35313293142434,"bladder-lumen"
"ENSMUSG00000021665",2.63417183881593e-28,3.05556482647328,"bladder-lumen"
"ENSMUSG00000008683",5.25165855550498e-07,2.28255473849556,"bladder-lumen"
"ENSMUSG00000025651",5.79141117230163e-17,1.32776881224815,"bladder-lumen"
"ENSMUSG00000079435",0.00835189387910188,7.12111959428238,"bladder-lumen"
"ENSMUSG00000036438",1.18585329305058e-37,1.79054832820131,"bladder-lumen"
"ENSMUSG00000026238",2.2128871930064e-10,1.71691756476255,"bladder-lumen"
"ENSMUSG00000074457",4.75445172652336e-12,1.13630413257619,"bladder-lumen"
"ENSMUSG00000049470",3.06575415903695e-10,1.98932165728174,"bladder-lumen"
"ENSMUSG00000054405",9.05361295983905e-14,1.27575300496348,"bladder-lumen"
"ENSMUSG00000028381",1.38723414641656e-07,2.85045477389947,"bladder-lumen"
"ENSMUSG00000017778",1.43886397081511e-05,2.17020114192652,"bladder-lumen"
"ENSMUSG00000017831",5.59557859022447e-17,9.26324063939398,"bladder-lumen"
"ENSMUSG00000037062",1.3179897767447e-16,1.50625550757116,"bladder-lumen"
"ENSMUSG00000062203",7.31449862621989e-18,2.90685062995435,"bladder-lumen"
"ENSMUSG00000078578",4.82703606647129e-37,5.30478711693163,"bladder-lumen"
"ENSMUSG00000002064",7.5856681684635e-20,1.30851283179762,"bladder-lumen"
"ENSMUSG00000021127",2.55061703440626e-37,26.3253142790366,"bladder-lumen"
"ENSMUSG00000030647",0.000180397132828543,2.42422946858382,"bladder-lumen"
"ENSMUSG00000010406",0.0276604385034952,3.66957500610747,"bladder-lumen"
"ENSMUSG00000027852",0.00198015761713577,1.31960918084587,"bladder-lumen"
"ENSMUSG00000033475",0.000364096800146751,2.44359782124959,"bladder-lumen"
"ENSMUSG00000025781",1.20117795570612e-14,1.45357591617663,"bladder-lumen"
"ENSMUSG00000060373",3.78950973635267e-21,1.91638702704964,"bladder-lumen"
"ENSMUSG00000018736",8.74416401904709e-27,4.07030640246604,"bladder-lumen"
"ENSMUSG00000028964",1.18741799842713e-12,2.49817653649632,"bladder-lumen"
"ENSMUSG00000028413",0.00172329848611421,4.83788510815699,"bladder-lumen"
"ENSMUSG00000024091",2.68338873258786e-12,1.20873317359916,"bladder-lumen"
"ENSMUSG00000013160",5.65887039487959e-09,2.12757698123802,"bladder-lumen"
"ENSMUSG00000050608",4.38664635080198e-08,1.56496256246934,"bladder-lumen"
"ENSMUSG00000021606",0.00152663486332043,4.20834253049787,"bladder-lumen"
"ENSMUSG00000028757",1.88667440018111e-38,1.73487067912557,"bladder-lumen"
"ENSMUSG00000039041",1.68795253400417e-23,1.27882021536846,"bladder-lumen"
"ENSMUSG00000056501",5.88066485080922e-13,1.49549596561773,"bladder-lumen"
"ENSMUSG00000029076",3.26189465100157e-32,1.46556340231071,"bladder-lumen"
"ENSMUSG00000004771",5.97572983419793e-08,1.79612714091819,"bladder-lumen"
"ENSMUSG00000036372",0.000138887687591536,1.77507432163124,"bladder-lumen"
"ENSMUSG00000001418",2.44862186878574e-24,1.32749300486771,"bladder-lumen"
"ENSMUSG00000027940",4.01804332857731e-38,3.08745894462998,"bladder-lumen"
"ENSMUSG00000044285",1.32377628412804e-20,1.17385225759926,"bladder-lumen"
"ENSMUSG00000060126",1.02988758597561e-23,1.37944302685237,"bladder-lumen"
"ENSMUSG00000024750",1.5678301065064e-07,2.38542504217238,"bladder-lumen"
"ENSMUSG00000021771",1.26111887482811e-13,1.15149011808134,"bladder-lumen"
"ENSMUSG00000040731",1.43594911671321e-26,2.41944217988462,"bladder-lumen"
"ENSMUSG00000040652",2.25539595431978e-42,5.81229911898619,"bladder-lumen"
"ENSMUSG00000036402",3.63558529279449e-20,2.51767671688357,"bladder-lumen"
"ENSMUSG00000038690",0.0215419673654816,4.06657319974508,"bladder-lumen"
"ENSMUSG00000029713",0.00370374544350793,2.4262571662711,"bladder-lumen"
"ENSMUSG00000020022",9.57144123996087e-10,2.56091617058244,"bladder-lumen"
"ENSMUSG00000075602",9.75058819803265e-08,2.87530433748261,"bladder-lumen"
"ENSMUSG00000026547",2.07271809290766e-29,4.44628807997983,"bladder-lumen"
"ENSMUSG00000008475",8.06932307643367e-28,2.92696995292102,"bladder-lumen"
"ENSMUSG00000058076",7.1899079671789e-37,6.71983945422482,"bladder-lumen"
"ENSMUSG00000025393",1.65154035127649e-12,1.39636948233416,"bladder-lumen"
"ENSMUSG00000021832",1.4786694040196e-30,1.63747208608632,"bladder-lumen"
"ENSMUSG00000025630",5.57671264031138e-12,1.66524877742175,"bladder-lumen"
"ENSMUSG00000000326",2.40877558305383e-17,1.09059396137368,"bladder-lumen"
"ENSMUSG00000033813",1.36445451184468e-11,1.59203142336752,"bladder-lumen"
"ENSMUSG00000014959",1.63432969807012e-27,1.26615354999208,"bladder-lumen"
"ENSMUSG00000005881",5.19796286384425e-27,1.55824251153947,"bladder-lumen"
"ENSMUSG00000031422",3.23482296911863e-39,1.41175399083044,"bladder-lumen"
"ENSMUSG00000032515",2.55837912466107e-19,17.6157532950681,"bladder-lumen"
"ENSMUSG00000026750",1.76743809158814e-28,2.16667374727277,"bladder-lumen"
"ENSMUSG00000025381",3.63287501104929e-10,1.38950463767856,"bladder-lumen"
"ENSMUSG00000009927",6.74763774333982e-05,9.2568199384749,"bladder-lumen"
"ENSMUSG00000015656",2.8248882430936e-38,1.27456238915474,"bladder-lumen"
"ENSMUSG00000028410",1.92747203016589e-46,3.33532196033467,"bladder-lumen"
"ENSMUSG00000014294",0.026158382204726,3.42330564621543,"bladder-lumen"
"ENSMUSG00000031246",1.79311891537024e-12,5.15969640052393,"bladder-lumen"
"ENSMUSG00000010608",6.44321675629115e-25,1.71933822305103,"bladder-lumen"
"ENSMUSG00000017707",2.75359551959771e-07,3.83893496312905,"bladder-lumen"
"ENSMUSG00000062683",6.02954524760953e-09,1.26568722277304,"bladder-lumen"
"ENSMUSG00000031633",1.18138670705728e-29,1.22045209213416,"bladder-lumen"
"ENSMUSG00000030341",1.31742231353667e-33,4.34886149333631,"bladder-lumen"
"ENSMUSG00000015804",3.10880553957568e-14,1.80486701683403,"bladder-lumen"
"ENSMUSG00000001964",3.05879579951239e-16,2.60195374573018,"bladder-lumen"
"ENSMUSG00000031353",1.40865027544944e-26,1.49921375973126,"bladder-lumen"
"ENSMUSG00000057130",1.12443291704939e-21,1.6484907194384,"bladder-lumen"
"ENSMUSG00000003032",1.55793265889264e-18,2.79729089306121,"bladder-lumen"
"ENSMUSG00000033938",0.000128031247927971,2.29909478526875,"bladder-lumen"
"ENSMUSG00000057278",0.0124962102365663,3.17203780805715,"bladder-lumen"
"ENSMUSG00000023010",2.49585833745668e-13,2.77119348940877,"bladder-lumen"
"ENSMUSG00000020859",3.04167238725607e-07,4.18946019249986,"bladder-lumen"
"ENSMUSG00000092341",2.5021203722956e-20,1.28882102024579,"bladder-lumen"
"ENSMUSG00000031146",2.57674172257598e-17,1.26485927374243,"bladder-lumen"
"ENSMUSG00000021520",1.08759929267841e-06,1.69936026450144,"bladder-lumen"
"ENSMUSG00000060636",0.00589839487346409,3.38726055762725,"bladder-lumen"
"ENSMUSG00000027133",0.000487945727273943,4.0301958479644,"bladder-lumen"
"ENSMUSG00000030189",1.28085343264949e-12,1.86433851016928,"bladder-lumen"
"ENSMUSG00000004285",4.39059681906381e-08,3.51654277237846,"bladder-lumen"
"ENSMUSG00000032097",9.56124325298034e-05,1.13172559248858,"bladder-lumen"
"ENSMUSG00000021484",5.81345136107463e-26,1.43027668553858,"bladder-lumen"
"ENSMUSG00000021124",1.24517723230663e-10,3.38670107195977,"bladder-lumen"
"ENSMUSG00000042650",0.014499402026016,2.32714304100372,"bladder-lumen"
"ENSMUSG00000027342",9.48603625391021e-34,3.74729582889067,"bladder-lumen"
"ENSMUSG00000025613",2.43082115613604e-29,2.20867137585262,"bladder-lumen"
"ENSMUSG00000029447",9.31648027193314e-18,2.76112469270604,"bladder-lumen"
"ENSMUSG00000074884",1.8616575992413e-12,1.16511325122484,"bladder-lumen"
"ENSMUSG00000021764",0.000318098521568183,1.56924346188263,"bladder-lumen"
"ENSMUSG00000006095",4.70295603067379e-09,2.28592993115182,"bladder-lumen"
"ENSMUSG00000053898",2.98339699530325e-08,1.72100757259568,"bladder-lumen"
"ENSMUSG00000036199",0.0173705410281976,3.94830152270977,"bladder-lumen"
"ENSMUSG00000057236",4.34777239795718e-31,2.11825166411745,"bladder-lumen"
"ENSMUSG00000030057",1.37810044899614e-37,1.51331377376699,"bone-marrow"
"ENSMUSG00000090862",2.51040194296311e-17,1.31614891168672,"bone-marrow"
"ENSMUSG00000041841",3.0864909643179e-08,1.75226629669621,"bone-marrow"
"ENSMUSG00000060802",1.96203027281206e-27,9.30948692944159,"bone-marrow"
"ENSMUSG00000060743",6.06437455094944e-63,3.6827533077048,"bone-marrow"
"ENSMUSG00000014313",0.000927647248530991,1.59375778634469,"bone-marrow"
"ENSMUSG00000062825",3.61103733177001e-24,3.42994063665256,"bone-marrow"
"ENSMUSG00000006519",1.75079353865897e-08,15.3206754513752,"bone-marrow"
"ENSMUSG00000068523",1.53163217925473e-08,4.93589191382392,"bone-marrow"
"ENSMUSG00000057863",6.5953001427895e-09,1.14317831470939,"bone-marrow"
"ENSMUSG00000020152",3.77669870554506e-20,2.73032856052886,"bone-marrow"
"ENSMUSG00000044533",1.43877427431233e-45,1.96495523785737,"bone-marrow"
"ENSMUSG00000030798",3.99953632849894e-86,3.49432816195753,"bone-marrow"
"ENSMUSG00000047675",1.0330591300556e-06,1.07991698993421,"bone-marrow"
"ENSMUSG00000079426",2.94662207936248e-66,6.82347549431486,"bone-marrow"
"ENSMUSG00000036751",1.18514019209563e-10,2.21090225590073,"bone-marrow"
"ENSMUSG00000037563",2.75589489246658e-08,1.12485067071348,"bone-marrow"
"ENSMUSG00000038717",1.21372769465041e-14,2.73294254235605,"bone-marrow"
"ENSMUSG00000040747",1.77696127074975e-21,2.9371695904966,"bone-marrow"
"ENSMUSG00000057841",3.94596189551628e-16,1.07140288899484,"bone-marrow"
"ENSMUSG00000055839",7.90249637463101e-18,3.67395813224162,"bone-marrow"
"ENSMUSG00000025362",7.84955526745173e-07,1.33156355209822,"bone-marrow"
"ENSMUSG00000025503",1.88018723272773e-29,7.38273586653559,"bone-marrow"
"ENSMUSG00000022108",1.78112395252684e-06,5.08977356670211,"bone-marrow"
"ENSMUSG00000061787",0.00546030149380464,1.0335701290914,"bone-marrow"
"ENSMUSG00000004266",2.83511991123442e-40,4.33827939858673,"bone-marrow"
"ENSMUSG00000061983",0.000770858774435869,1.23645789809513,"bone-marrow"
"ENSMUSG00000030220",8.30923788555965e-07,7.451099524838,"bone-marrow"
"ENSMUSG00000029614",1.42834786957177e-61,2.67059728940255,"bone-marrow"
"ENSMUSG00000022890",1.08271491125191e-08,2.41522671473452,"bone-marrow"
"ENSMUSG00000016319",2.6385245572207e-44,2.96693880984078,"bone-marrow"
"ENSMUSG00000060791",6.29272654554136e-28,3.83067316463299,"bone-marrow"
"ENSMUSG00000022961",3.42329975884173e-15,2.55049925786128,"bone-marrow"
"ENSMUSG00000028495",2.48483272109327e-48,2.41064370434543,"bone-marrow"
"ENSMUSG00000022587",6.43853183828386e-76,3.58666190700272,"bone-marrow"
"ENSMUSG00000062328",6.50419347365992e-15,1.06581844324416,"bone-marrow"
"ENSMUSG00000007815",3.94320437192073e-59,3.03122979486965,"bone-marrow"
"ENSMUSG00000063856",2.18448851479727e-05,4.24575329210862,"bone-marrow"
"ENSMUSG00000022283",1.81582847638191e-31,1.53297751908782,"bone-marrow"
"ENSMUSG00000017404",3.3383759204826e-56,1.70235730359253,"bone-marrow"
"ENSMUSG00000059070",4.84311958859703e-31,2.22063767442232,"bone-marrow"
"ENSMUSG00000073702",5.34072130086075e-06,1.15343595462211,"bone-marrow"
"ENSMUSG00000048758",2.33036565653286e-28,1.40439918984047,"bone-marrow"
"ENSMUSG00000098274",9.20751780971192e-35,1.80221649452593,"bone-marrow"
"ENSMUSG00000063229",2.85921352174366e-21,3.07459086792417,"bone-marrow"
"ENSMUSG00000007041",7.06883544953949e-33,5.31825516876955,"bone-marrow"
"ENSMUSG00000021134",1.13141089332681e-123,4.02682079828386,"bone-marrow"
"ENSMUSG00000043716",3.94796348381785e-39,1.42365965264024,"bone-marrow"
"ENSMUSG00000004207",1.72522226596196e-34,4.23961749879464,"bone-marrow"
"ENSMUSG00000028788",1.75707151216996e-105,2.76188289092176,"bone-marrow"
"ENSMUSG00000071076",1.69110665899511e-14,10.7733001602031,"bone-marrow"
"ENSMUSG00000078812",9.14626174949956e-37,4.94998754693732,"bone-marrow"
"ENSMUSG00000003970",2.48538076944005e-47,1.63276868486464,"bone-marrow"
"ENSMUSG00000028822",1.82705015019293e-49,2.88918447915871,"bone-marrow"
"ENSMUSG00000006699",5.83742695695821e-32,2.90088740446903,"bone-marrow"
"ENSMUSG00000035530",1.74032724693298e-07,1.93507162225731,"bone-marrow"
"ENSMUSG00000046330",1.89776098157367e-09,1.12621358930574,"bone-marrow"
"ENSMUSG00000020077",1.85727039341264e-10,4.41965212472285,"bone-marrow"
"ENSMUSG00000029622",2.27824636872125e-09,14.226942304457,"bone-marrow"
"ENSMUSG00000000346",5.70071225738601e-43,2.11701565283797,"bone-marrow"
"ENSMUSG00000022285",1.56916848748022e-85,3.18473102751771,"bone-marrow"
"ENSMUSG00000000682",0.00326193880616245,4.52979431689176,"bone-marrow"
"ENSMUSG00000003429",4.65024973781946e-18,1.47812226413284,"bone-marrow"
"ENSMUSG00000025428",3.22650075744206e-57,1.98189198274341,"bone-marrow"
"ENSMUSG00000025794",8.32791199981863e-28,1.42708301862822,"bone-marrow"
"ENSMUSG00000035242",1.17689821357093e-35,7.01950176074005,"bone-marrow"
"ENSMUSG00000030707",2.80609067971613e-16,7.21713489592109,"bone-marrow"
"ENSMUSG00000001175",1.11314192119726e-08,4.0883963406406,"bone-marrow"
"ENSMUSG00000066551",5.91762787627919e-10,1.9641924544304,"bone-marrow"
"ENSMUSG00000062647",8.34102546480658e-47,1.53551149436131,"bone-marrow"
